key,key1
1001082CS3000212,1001082CS300021
1001089CS3000182,1001089CS300018
1000385CS2000162,1000385CS200016
1001221CS1000032,1001221CS100003
1000193CS3000012,1000193CS300001
1001364CS2000292,1001364CS200029
1001089CS3000022,1001089CS300002
1001220CS2000342,1001220CS200034
1001100CS3000222,1001100CS300022
1000015CS1000032,1000015CS100003
1000385CS3000092,1000385CS300009
1001267CS3000242,1001267CS300024
1001223CS3000282,1001223CS300028
1001052CS1000032,1001052CS100003
1001052CS1000102,1001052CS100010
1001296CS2000282,1001296CS200028
1001253CS3000182,1001253CS300018
1000938CS3000312,1000938CS300031
1000429CS2000282,1000429CS200028
1000547CS3000102,1000547CS300010
1001102CS1000012,1001102CS100001
1001061CS1000022,1001061CS100002
1000906CS3000332,1000906CS300033
1000011CS3000182,1000011CS300018
1001332CS3000162,1001332CS300016
1001115CS2000242,1001115CS200024
1001112CS3000242,1001112CS300024
1001133CS2000242,1001133CS200024
1001478CS2000162,1001478CS200016
1001111CS1000092,1001111CS100009
1001102CS2000162,1001102CS200016
1001115CS2000282,1001115CS200028
1000913CS2000282,1000913CS200028
1001221CS2000032,1001221CS200003
1001111CS2000082,1001111CS200008
1001123CS3000282,1001123CS300028
1001111CS3000192,1001111CS300019
1001115CS2000372,1001115CS200037
1000948CS2000052,1000948CS200005
1000913CS3000212,1000913CS300021
1001090CS1000042,1001090CS100004
1000914CS3000312,1000914CS300031
1000890CS2000072,1000890CS200007
1000166CS2000082,1000166CS200008
1000865CS1000092,1000865CS100009
1001057CS3000352,1001057CS300035
1000358CS3000142,1000358CS300014
1000217CS1000012,1000217CS100001
1001179CS1000042,1001179CS100004
1000654CS2000162,1000654CS200016
1000366CS2000252,1000366CS200025
1000366CS2000072,1000366CS200007
1001365CS3000112,1001365CS300011
1000089CS3000012,1000089CS300001
1001057CS3000072,1001057CS300007
1001365CS1000072,1001365CS100007
1000357CS1000092,1000357CS100009
1000381CS3000112,1000381CS300011
1001361CS3000332,1001361CS300033
1000827CS3000022,1000827CS300002
1000535CS2000342,1000535CS200034
1001197CS3000162,1001197CS300016
1000166CS1000062,1000166CS100006
1000200CS3000012,1000200CS300001
1000021CS2000282,1000021CS200028
1000007CS2000072,1000007CS200007
1001261CS3000022,1001261CS300002
1000212CS1000012,1000212CS100001
1001264CS1000022,1001264CS100002
1000749CS2000252,1000749CS200025
1000861CS1000042,1000861CS100004
1000021CS1000042,1000021CS100004
1000752CS3000072,1000752CS300007
1001261CS2000052,1001261CS200005
1001426CS3000362,1001426CS300036
1001193CS3000022,1001193CS300002
1001263CS2000282,1001263CS200028
1001261CS1000052,1001261CS100005
1000758CS1000102,1000758CS100010
1001254CS3000022,1001254CS300002
1001219CS3000162,1001219CS300016
1001363CS3000272,1001363CS300027
1001363CS1000012,1001363CS100001
1000534CS3000062,1000534CS300006
1001226CS3000152,1001226CS300015
1001254CS3000152,1001254CS300015
1001399CS1000052,1001399CS100005
1001399CS3000182,1001399CS300018
1001399CS1000062,1001399CS100006
1000548CS3000092,1000548CS300009
1001235CS2000052,1001235CS200005
1001240CS3000282,1001240CS300028
1000608CS1000052,1000608CS100005
1000419CS1000032,1000419CS100003
1001161CS1000052,1001161CS100005
1001238CS1000102,1001238CS100010
1001319CS3000182,1001319CS300018
1000003CS1000102,1000003CS100010
1001194CS1000072,1001194CS100007
1001260CS3000182,1001260CS300018
1001069CS2000072,1001069CS200007
1001271CS1000092,1001271CS100009
1000396CS1000092,1000396CS100009
1001073CS2000362,1001073CS200036
1001214CS1000042,1001214CS100004
1001359CS3000272,1001359CS300027
1001238CS1000092,1001238CS100009
1000902CS1000082,1000902CS100008
1000588CS3000162,1000588CS300016
1000598CS1000092,1000598CS100009
1000902CS1000092,1000902CS100009
1000171CS3000072,1000171CS300007
1001270CS3000062,1001270CS300006
1001228CS1000032,1001228CS100003
1000009CS3000012,1000009CS300001
1000010CS2000372,1000010CS200037
1000024CS1000092,1000024CS100009
1001242CS2000072,1001242CS200007
1001241CS3000162,1001241CS300016
1000022CS2000192,1000022CS200019
1000022CS2000282,1000022CS200028
1000375CS2000012,1000375CS200001
1000207CS1000032,1000207CS100003
1001231CS2000172,1001231CS200017
1000180CS2000082,1000180CS200008
1001327CS3000112,1001327CS300011
1000610CS3000222,1000610CS300022
1000190CS2000162,1000190CS200016
1000938CS2000292,1000938CS200029
1001421CS2000372,1001421CS200037
1000961CS3000192,1000961CS300019
1000220CS3000312,1000220CS300031
1001164CS2000192,1001164CS200019
1000386CS3000162,1000386CS300016
1000379CS2000032,1000379CS200003
1000400CS1000062,1000400CS100006
1000418CS2000062,1000418CS200006
1000378CS2000282,1000378CS200028
1000386CS3000022,1000386CS300002
1000186CS2000312,1000186CS200031
1001263CS2000012,1001263CS200001
1000380CS2000062,1000380CS200006
1000386CS2000302,1000386CS200030
1000386CS2000082,1000386CS200008
1001263CS3000012,1001263CS300001
1000387CS2000032,1000387CS200003
1001363CS3000212,1001363CS300021
1000155CS2000252,1000155CS200025
1001215CS3000182,1001215CS300018
1001250CS2000082,1001250CS200008
1001239CS1000062,1001239CS100006
1001215CS3000162,1001215CS300016
1001235CS3000182,1001235CS300018
1000438CS1000092,1000438CS100009
1000155CS1000102,1000155CS100010
1000596CS2000162,1000596CS200016
1000451CS2000172,1000451CS200017
1000388CS2000282,1000388CS200028
1001168CS1000102,1001168CS100010
1000429CS1000102,1000429CS100010
1001001CS2000312,1001001CS200031
1001086CS1000042,1001086CS100004
1001167CS3000182,1001167CS300018
1000517CS1000072,1000517CS100007
1001118CS3000022,1001118CS300002
1000178CS2000162,1000178CS200016
1001066CS3000292,1001066CS300029
1000765CS1000062,1000765CS100006
1000765CS1000042,1000765CS100004
1001096CS2000242,1001096CS200024
1000627CS2000162,1000627CS200016
1000775CS3000162,1000775CS300016
1001020CS2000052,1001020CS200005
1001020CS3000102,1001020CS300010
1001380CS3000082,1001380CS300008
1001244CS3000172,1001244CS300017
1000845CS2000172,1000845CS200017
1000178CS3000182,1000178CS300018
1000417CS1000082,1000417CS100008
1000513CS3000162,1000513CS300016
1001376CS2000372,1001376CS200037
1000406CS2000012,1000406CS200001
1000433CS3000082,1000433CS300008
1000406CS1000012,1000406CS100001
1000406CS3000112,1000406CS300011
1000555CS2000252,1000555CS200025
1001248CS3000142,1001248CS300014
1000420CS2000082,1000420CS200008
1000561CS3000212,1000561CS300021
1000420CS3000102,1000420CS300010
1000662CS2000252,1000662CS200025
1000683CS3000082,1000683CS300008
1000999CS2000162,1000999CS200016
1000140CS3000312,1000140CS300031
1001368CS2000062,1001368CS200006
1000688CS2000342,1000688CS200034
1001368CS2000372,1001368CS200037
1001099CS3000172,1001099CS300017
1001141CS2000062,1001141CS200006
1000397CS1000082,1000397CS100008
1000510CS2000252,1000510CS200025
1000430CS3000222,1000430CS300022
1000603CS1000092,1000603CS100009
1001395CS3000222,1001395CS300022
1001395CS3000042,1001395CS300004
1000528CS1000012,1000528CS100001
1000528CS2000282,1000528CS200028
1001395CS1000022,1001395CS100002
1000518CS3000182,1000518CS300018
1000533CS2000162,1000533CS200016
1000975CS2000052,1000975CS200005
1000608CS1000092,1000608CS100009
1000519CS3000212,1000519CS300021
1000415CS2000312,1000415CS200031
1001495CS1000012,1001495CS100001
1000523CS1000082,1000523CS100008
1000986CS2000062,1000986CS200006
1001394CS3000272,1001394CS300027
1001394CS3000102,1001394CS300010
1000523CS3000222,1000523CS300022
1000544CS2000032,1000544CS200003
1000551CS1000092,1000551CS100009
1000509CS2000242,1000509CS200024
1001402CS3000172,1001402CS300017
1000539CS2000052,1000539CS200005
1000514CS3000022,1000514CS300002
1000515CS3000182,1000515CS300018
1000515CS1000102,1000515CS100010
1000578CS2000242,1000578CS200024
1000536CS1000012,1000536CS100001
1001249CS1000012,1001249CS100001
1000521CS2000072,1000521CS200007
1000520CS3000162,1000520CS300016
1000518CS2000022,1000518CS200002
1000947CS3000022,1000947CS300002
1001093CS2000342,1001093CS200034
1000352CS1000072,1000352CS100007
1000541CS2000282,1000541CS200028
1000567CS3000172,1000567CS300017
1000426CS3000022,1000426CS300002
1000521CS3000032,1000521CS300003
1000040CS3000022,1000040CS300002
1000597CS1000082,1000597CS100008
1000597CS2000062,1000597CS200006
1001159CS1000062,1001159CS100006
1000597CS2000372,1000597CS200037
1000578CS2000252,1000578CS200025
1000593CS2000282,1000593CS200028
1000558CS1000032,1000558CS100003
1001198CS2000302,1001198CS200030
1000520CS1000102,1000520CS100010
1001198CS1000102,1001198CS100010
1001413CS3000102,1001413CS300010
1000952CS1000072,1000952CS100007
1000541CS2000162,1000541CS200016
1001159CS1000022,1001159CS100002
1001226CS1000022,1001226CS100002
1001481CS1000102,1001481CS100010
1000085CS2000282,1000085CS200028
1000559CS2000012,1000559CS200001
1001108CS1000102,1001108CS100010
1000606CS3000102,1000606CS300010
1000559CS3000162,1000559CS300016
1000565CS3000012,1000565CS300001
1001108CS2000162,1001108CS200016
1000600CS3000022,1000600CS300002
1000375CS3000212,1000375CS300021
1000585CS3000112,1000585CS300011
1000951CS2000082,1000951CS200008
1000957CS3000282,1000957CS300028
1000942CS2000012,1000942CS200001
1000943CS2000372,1000943CS200037
1000525CS3000182,1000525CS300018
1001478CS1000062,1001478CS100006
1000199CS2000372,1000199CS200037
1000526CS3000112,1000526CS300011
1000961CS2000012,1000961CS200001
1000998CS2000082,1000998CS200008
1000951CS1000102,1000951CS100010
1000940CS3000162,1000940CS300016
1000959CS2000052,1000959CS200005
1000220CS1000082,1000220CS100008
1000945CS2000172,1000945CS200017
1001421CS1000012,1001421CS100001
1000570CS2000282,1000570CS200028
1000952CS2000312,1000952CS200031
1001080CS3000242,1001080CS300024
1001479CS2000282,1001479CS200028
1001093CS2000012,1001093CS200001
1000368CS1000102,1000368CS100010
1001110CS1000102,1001110CS100010
1001479CS3000212,1001479CS300021
1000941CS3000092,1000941CS300009
1000945CS3000312,1000945CS300031
1001481CS3000072,1001481CS300007
1001411CS3000082,1001411CS300008
1000959CS3000222,1000959CS300022
1000956CS3000172,1000956CS300017
1000607CS1000012,1000607CS100001
1000588CS3000092,1000588CS300009
1000980CS1000012,1000980CS100001
1000533CS2000302,1000533CS200030
1000979CS3000072,1000979CS300007
1001179CS3000072,1001179CS300007
1000980CS3000022,1000980CS300002
1000571CS2000312,1000571CS200031
1000980CS2000022,1000980CS200002
1001481CS1000082,1001481CS100008
1001008CS2000282,1001008CS200028
1000980CS1000032,1000980CS100003
1000639CS3000182,1000639CS300018
1001002CS2000252,1001002CS200025
1001417CS3000102,1001417CS300010
1001007CS1000102,1001007CS100010
1001175CS1000092,1001175CS100009
1001482CS2000162,1001482CS200016
1001417CS1000012,1001417CS100001
1000989CS1000032,1000989CS100003
1000981CS2000252,1000981CS200025
1001003CS1000102,1001003CS100010
1001163CS2000062,1001163CS200006
1000993CS1000022,1000993CS100002
1000218CS3000162,1000218CS300016
1001001CS2000032,1001001CS200003
1000993CS2000252,1000993CS200025
1000180CS1000102,1000180CS100010
1000983CS3000222,1000983CS300022
1000976CS1000052,1000976CS100005
1000999CS2000032,1000999CS200003
1001173CS2000172,1001173CS200017
1000983CS2000062,1000983CS200006
1001488CS3000072,1001488CS300007
1001488CS2000372,1001488CS200037
1001137CS2000022,1001137CS200002
1001326CS2000072,1001326CS200007
1000556CS2000292,1000556CS200029
1001489CS3000332,1001489CS300033
1001137CS1000052,1001137CS100005
1001483CS3000282,1001483CS300028
1000995CS2000282,1000995CS200028
1001490CS2000012,1001490CS200001
1000998CS2000162,1000998CS200016
1000985CS2000052,1000985CS200005
1000059CS2000252,1000059CS200025
1001006CS3000112,1001006CS300011
1001000CS2000052,1001000CS200005
1000218CS2000372,1000218CS200037
1000177CS1000012,1000177CS100001
1001156CS2000082,1001156CS200008
1001487CS2000282,1001487CS200028
1001000CS3000022,1001000CS300002
1000556CS1000052,1000556CS100005
1001198CS3000012,1001198CS300001
1000580CS2000062,1000580CS200006
1000580CS1000102,1000580CS100010
1000556CS3000182,1000556CS300018
1000049CS3000112,1000049CS300011
1000552CS1000092,1000552CS100009
1001174CS2000172,1001174CS200017
1001069CS3000182,1001069CS300018
1001002CS2000312,1001002CS200031
1000053CS1000042,1000053CS100004
1001492CS3000022,1001492CS300002
1000402CS2000072,1000402CS200007
1000075CS1000012,1000075CS100001
1000227CS2000072,1000227CS200007
1001243CS1000022,1001243CS100002
1000073CS2000312,1000073CS200031
1000073CS2000192,1000073CS200019
1000575CS1000012,1000575CS100001
1000575CS1000102,1000575CS100010
1000081CS1000012,1000081CS100001
1001483CS1000082,1001483CS100008
1000554CS3000012,1000554CS300001
1000664CS2000032,1000664CS200003
1001155CS3000032,1001155CS300003
1000552CS2000012,1000552CS200001
1000557CS2000022,1000557CS200002
1001274CS3000352,1001274CS300035
1001147CS1000102,1001147CS100010
1001471CS3000012,1001471CS300001
1000599CS2000342,1000599CS200034
1001155CS1000062,1001155CS100006
1000011CS2000372,1000011CS200037
1000408CS3000112,1000408CS300011
1001018CS3000142,1001018CS300014
1000839CS3000212,1000839CS300021
1000713CS3000072,1000713CS300007
1001145CS2000172,1001145CS200017
1001228CS1000012,1001228CS100001
1000627CS1000012,1000627CS100001
1000649CS1000022,1000649CS100002
1001418CS2000082,1001418CS200008
1001095CS3000222,1001095CS300022
1000896CS1000012,1000896CS100001
1001491CS1000062,1001491CS100006
1001078CS3000282,1001078CS300028
1001015CS3000182,1001015CS300018
1001015CS2000162,1001015CS200016
1000616CS3000092,1000616CS300009
1001149CS3000282,1001149CS300028
1001420CS2000292,1001420CS200029
1000658CS3000022,1000658CS300002
1000896CS3000182,1000896CS300018
1000630CS1000022,1000630CS100002
1000620CS1000032,1000620CS100003
1001078CS2000082,1001078CS200008
1000616CS3000162,1000616CS300016
1000635CS2000282,1000635CS200028
1000634CS1000102,1000634CS100010
1000635CS3000012,1000635CS300001
1001026CS3000012,1001026CS300001
1001074CS3000322,1001074CS300032
1001138CS3000222,1001138CS300022
1001254CS2000302,1001254CS200030
1000669CS1000022,1000669CS100002
1000646CS2000082,1000646CS200008
1000119CS1000052,1000119CS100005
1000100CS2000062,1000100CS200006
1001049CS1000022,1001049CS100002
1000096CS1000102,1000096CS100010
1000612CS1000102,1000612CS100010
1001422CS3000112,1001422CS300011
1001494CS3000012,1001494CS300001
1001494CS3000352,1001494CS300035
1000629CS3000182,1000629CS300018
1000931CS2000252,1000931CS200025
1000124CS2000032,1000124CS200003
1001067CS3000072,1001067CS300007
1000094CS2000072,1000094CS200007
1000647CS3000012,1000647CS300001
1000646CS1000082,1000646CS100008
1000096CS1000012,1000096CS100001
1001268CS3000322,1001268CS300032
1000096CS3000022,1000096CS300002
1001494CS3000202,1001494CS300020
1000630CS3000282,1000630CS300028
1000022CS3000162,1000022CS300016
1001267CS3000222,1001267CS300022
1001429CS3000072,1001429CS300007
1001267CS3000202,1001267CS300020
1000622CS1000102,1000622CS100010
1001217CS3000182,1001217CS300018
1000823CS2000372,1000823CS200037
1001127CS1000022,1001127CS100002
1000622CS2000372,1000622CS200037
1000274CS2000192,1000274CS200019
1001209CS2000052,1001209CS200005
1000123CS1000062,1000123CS100006
1001027CS2000022,1001027CS200002
1000621CS3000072,1000621CS300007
1001364CS1000092,1001364CS100009
1000900CS2000312,1000900CS200031
1000117CS1000052,1000117CS100005
1000117CS3000112,1000117CS300011
1000614CS2000022,1000614CS200002
1000142CS2000252,1000142CS200025
1000675CS1000082,1000675CS100008
1000133CS1000012,1000133CS100001
1001021CS2000282,1001021CS200028
1000353CS1000072,1000353CS100007
1000353CS1000012,1000353CS100001
1000654CS1000082,1000654CS100008
1001162CS2000162,1001162CS200016
1000682CS3000092,1000682CS300009
1001203CS3000212,1001203CS300021
1000680CS2000162,1000680CS200016
1000682CS2000372,1000682CS200037
1000657CS3000222,1000657CS300022
1001194CS3000162,1001194CS300016
1000682CS2000032,1000682CS200003
1000672CS2000082,1000672CS200008
1000660CS2000282,1000660CS200028
1000674CS2000162,1000674CS200016
1000681CS3000292,1000681CS300029
1001232CS1000062,1001232CS100006
1000110CS3000142,1000110CS300014
1000664CS1000092,1000664CS100009
1000106CS1000012,1000106CS100001
1000672CS3000092,1000672CS300009
1001052CS2000052,1001052CS200005
1000672CS3000312,1000672CS300031
1001209CS1000022,1001209CS100002
1000145CS2000252,1000145CS200025
1000611CS3000182,1000611CS300018
1000145CS1000092,1000145CS100009
1001200CS1000062,1001200CS100006
1000753CS2000252,1000753CS200025
1000065CS2000372,1000065CS200037
1000145CS3000112,1000145CS300011
1001082CS2000032,1001082CS200003
1001078CS2000242,1001078CS200024
1000878CS1000012,1000878CS100001
1000619CS1000022,1000619CS100002
1001411CS2000012,1001411CS200001
1000048CS1000012,1000048CS100001
1000039CS3000202,1000039CS300020
1000037CS1000012,1000037CS100001
1000206CS1000092,1000206CS100009
1001200CS3000142,1001200CS300014
1001204CS1000042,1001204CS100004
