시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,59.981,202304,15,"98,500",17,2019,상암로79길 88
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.93,202304,14,"105,000",17,2019,통일로 630
서울특별시 동대문구 답십리동,1014,1014,0,답십리파크자이,59.85,202304,2,"89,950",17,2019,답십리로56길 105
서울특별시 동대문구 답십리동,1014,1014,0,답십리파크자이,59.85,202304,2,"89,950",17,2019,답십리로56길 105
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.028,202304,1,"120,000",17,2019,고덕로 333
서울특별시 성북구 석관동,410,410,0,래미안아트리치,84.98,202303,31,"91,500",17,2019,돌곶이로8길 22
서울특별시 서초구 잠원동,161,161,0,래미안신반포리오센트,84.92,202303,25,"267,000",17,2019,잠원로14길 32
서울특별시 영등포구 신길동,4955,4955,0,신길센트럴아이파크,59.97,202303,22,"95,000",17,2019,가마산로 426
서울특별시 구로구 항동,242,242,0,하버라인3단지,59.86,202303,21,"62,000",17,2019,항동로 43
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.96,202302,25,"73,000",17,2019,돌곶이로8길 22
서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,84.932,202302,23,"160,000",17,2019,광성로 17
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.98,202302,14,"74,000",17,2019,돌곶이로8길 22
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202302,13,"115,000",17,2019,고덕로 333
서울특별시 강동구 암사동,675,675,0,힐스테이트 강동 리버뷰,84.9979,202302,3,"119,000",17,2019,올림픽로91길 30
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.146,202301,28,"115,000",17,2019,상암로79길 88
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.93,202312,26,"112,000",18,2019,통일로 630
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.98,202312,26,"81,500",18,2019,돌곶이로8길 22
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,49.66,202312,5,"82,000",18,2019,양재대로 1650
서울특별시 강서구 염창동,309,309,0,e편한세상염창,84.9783,202311,25,"134,000",18,2019,공항대로 583
서울특별시 성북구 길음동,1288,1288,0,래미안길음센터피스,59.99,202311,10,"99,500",18,2019,숭인로 50
서울특별시 성북구 길음동,1288,1288,0,래미안길음센터피스,59.99,202310,11,"104,500",18,2019,숭인로 50
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202309,22,"168,000",18,2019,고덕로 333
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202308,26,"107,000",18,2019,통일로 630
서울특별시 성동구 금호동1가,1823,1823,0,이편한세상금호파크힐스,84.982,202308,24,"164,000",18,2019,금호로 140
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.11,202308,17,"116,500",18,2019,양재대로 1650
서울특별시 구로구 항동,236,236,0,항동중흥에스클래스베르데카운티,84.9416,202308,15,"84,500",18,2019,연동로 233
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202308,12,"282,000",18,2019,선릉로 8
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202307,22,"200,000",18,2019,선릉로 8
서울특별시 동대문구 휘경동,372,372,0,휘경SK뷰,59.39,202307,14,"90,000",18,2019,휘경로 60
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202306,22,"155,000",18,2019,고덕로 333
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202306,13,"265,000",18,2019,선릉로 8
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202306,3,"158,000",18,2019,고덕로 333
서울특별시 관악구 봉천동,1730,1730,0,e편한세상서울대입구1단지,84.92,202305,6,"75,000",18,2019,청룡10길 45
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.29,202305,5,"110,000",18,2019,양재대로 1650
서울특별시 강서구 염창동,309,309,0,e편한세상염창,84.9529,202304,26,"129,000",18,2019,공항대로 583
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202304,24,"120,000",18,2019,고덕로 333
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.96,202304,21,"78,500",18,2019,돌곶이로8길 22
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202304,6,"102,000",18,2019,통일로 630
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,59.98,202303,19,"90,000",18,2019,답십리로 141
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.923,202303,12,"124,500",18,2019,상암로79길 88
서울특별시 송파구 오금동,135,135,0,송파두산위브,84.9703,202303,4,"95,000",18,2019,성내천로 103
서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,76.1709,202302,6,"240,000",18,2019,삼성로 11
서울특별시 강동구 상일동,513,513,0,고덕센트럴IPARK,59.97,202301,17,"85,000",18,2019,고덕로80길 99
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,49.68,202312,26,"100,000",19,2019,양재대로 1650
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202311,27,"112,000",19,2019,통일로 630
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,59.92,202311,11,"93,000",19,2019,통일로 630
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202311,11,"122,000",19,2019,고덕로 333
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202310,20,"166,000",19,2019,고덕로 333
서울특별시 성동구 금호동1가,1823,1823,0,이편한세상금호파크힐스,59.983,202310,5,"135,000",19,2019,금호로 140
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202309,23,"165,000",19,2019,고덕로 333
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.93,202309,22,"112,000",19,2019,통일로 630
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.028,202309,6,"123,000",19,2019,고덕로 333
서울특별시 은평구 진관동,62,62,0,은평스카이뷰자이,84.7488,202309,2,"100,000",19,2019,통일로 1034
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.146,202308,31,"140,000",19,2019,상암로79길 88
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,78.07,202308,18,"141,500",19,2019,양재대로 1650
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,78.07,202308,17,"143,000",19,2019,양재대로 1650
서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,84.3558,202308,1,"302,500",19,2019,삼성로 11
서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,59.7479,202307,28,"205,500",19,2019,삼성로 11
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,84.99,202307,21,"119,000",19,2019,답십리로 141
서울특별시 강서구 화곡동,998-5,998,5,강서크라운팰리스,29.85,202307,17,"32,000",19,2019,화곡로 305
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.29,202306,27,"115,000",19,2019,양재대로 1650
서울특별시 서초구 방배동,866-10,866,10,방배마에스트로,35.53,202306,19,"83,500",19,2019,서초대로 13
서울특별시 성북구 석관동,410,410,0,래미안아트리치,84.94,202306,19,"101,500",19,2019,돌곶이로8길 22
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,59.98,202306,17,"100,000",19,2019,답십리로 141
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.146,202306,16,"127,000",19,2019,상암로79길 88
서울특별시 송파구 풍납동,514,514,0,잠실올림픽공원아이파크,59.97,202306,10,"140,000",19,2019,올림픽로43길 34
서울특별시 강동구 암사동,675,675,0,힐스테이트 강동 리버뷰,84.9921,202306,5,"123,500",19,2019,올림픽로91길 30
서울특별시 송파구 오금동,135,135,0,송파두산위브,59.9823,202305,5,"88,500",19,2019,성내천로 103
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,59.98,202305,1,"85,000",19,2019,통일로 630
서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.751,202304,9,"129,500",19,2019,광성로 17
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,97.784,202304,9,"190,000",19,2019,고덕로 333
서울특별시 영등포구 신길동,4955,4955,0,신길센트럴아이파크,59.97,202304,3,"100,000",19,2019,가마산로 426
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202303,4,"180,000",19,2019,선릉로 8
서울특별시 은평구 진관동,62,62,0,은평스카이뷰자이,84.3363,202303,4,"91,500",19,2019,통일로 1034
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202303,1,"140,000",19,2019,고덕로 333
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.98,202302,26,"74,500",19,2019,돌곶이로8길 22
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.923,202302,18,"122,000",19,2019,상암로79길 88
서울특별시 강동구 상일동,513,513,0,고덕센트럴IPARK,84.91,202302,17,"125,000",19,2019,고덕로80길 99
서울특별시 강서구 염창동,309,309,0,e편한세상염창,84.9529,202302,16,"110,500",19,2019,공항대로 583
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202301,14,"171,000",19,2019,선릉로 8
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.11,202312,14,"116,000",20,2019,양재대로 1650
서울특별시 강동구 암사동,675,675,0,힐스테이트 강동 리버뷰,84.9979,202311,24,"134,000",20,2019,올림픽로91길 30
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202310,28,"123,000",20,2019,고덕로 333
서울특별시 마포구 창전동,449,449,0,마포웨스트리버태영데시앙,74.784,202310,20,"90,000",20,2019,서강로3길 32
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,73.873,202310,18,"145,000",20,2019,고덕로 333
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202309,26,"119,900",20,2019,통일로 630
서울특별시 성동구 금호동1가,1823,1823,0,이편한세상금호파크힐스,59.949,202309,23,"134,000",20,2019,금호로 140
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202309,14,"132,500",20,2019,고덕로 333
서울특별시 서대문구 남가좌동,389,389,0,DMC에코자이,59.79,202309,5,"96,000",20,2019,거북골로 84
서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,106.6695,202308,23,"420,000",20,2019,삼성로 11
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.146,202308,19,"129,400",20,2019,상암로79길 88
서울특별시 송파구 오금동,135,135,0,송파두산위브,59.9823,202308,19,"82,900",20,2019,성내천로 103
서울특별시 서대문구 남가좌동,389,389,0,DMC에코자이,59.79,202308,13,"99,500",20,2019,거북골로 84
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.146,202308,7,"128,500",20,2019,상암로79길 88
서울특별시 동작구 흑석동,341,341,0,아크로리버하임,59.9154,202307,29,"158,000",20,2019,현충로 52
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,84.97,202307,5,"118,500",20,2019,답십리로 141
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202306,21,"111,000",20,2019,통일로 630
서울특별시 은평구 녹번동,283,283,0,래미안베라힐즈,84.95,202306,19,"110,000",20,2019,통일로 630
서울특별시 동작구 흑석동,341,341,0,아크로리버하임,59.5777,202305,31,"164,000",20,2019,현충로 52
서울특별시 성북구 길음동,1288,1288,0,래미안길음센터피스,59.97,202305,5,"97,500",20,2019,숭인로 50
서울특별시 서대문구 남가좌동,389,389,0,DMC에코자이,84.978,202304,21,"129,500",20,2019,거북골로 84
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,49.66,202304,14,"93,000",20,2019,양재대로 1650
서울특별시 강서구 염창동,309,309,0,e편한세상염창,84.9529,202304,4,"123,000",20,2019,공항대로 583
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202303,13,"111,000",20,2019,고덕로 333
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.95,202302,27,"247,000",20,2019,선릉로 8
서울특별시 강동구 상일동,513,513,0,고덕센트럴IPARK,84.91,202302,14,"128,000",20,2019,고덕로80길 99
서울특별시 성북구 길음동,1288,1288,0,래미안길음센터피스,59.99,202302,8,"97,000",20,2019,숭인로 50
서울특별시 동대문구 용두동,255-49,255,49,청계한양아이클래스,14.89,202301,28,"18,800",20,2019,청계천로 461
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.923,202301,25,"108,000",20,2019,상암로79길 88
서울특별시 영등포구 신길동,4955,4955,0,신길센트럴아이파크,59.97,202301,7,"90,000",20,2019,가마산로 426
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202312,16,"157,000",21,2019,고덕로 333
서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,84.923,202312,15,"127,000",21,2019,상암로79길 88
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,126.928,202311,25,"448,000",21,2019,선릉로 8
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,84.932,202311,14,"93,500",21,2019,서경로 60
서울특별시 마포구 창전동,449,449,0,마포웨스트리버태영데시앙,84.793,202310,23,"120,000",21,2019,서강로3길 32
서울특별시 동대문구 휘경동,372,372,0,휘경SK뷰,59.39,202309,24,"90,300",21,2019,휘경로 60
서울특별시 성동구 금호동1가,1823,1823,0,이편한세상금호파크힐스,59.983,202309,23,"138,500",21,2019,금호로 140
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202309,21,"124,000",21,2019,고덕로 333
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,84.99,202308,29,"124,500",21,2019,답십리로 141
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,49.62,202308,25,"98,500",21,2019,양재대로 1650
서울특별시 성북구 길음동,1288,1288,0,래미안길음센터피스,59.99,202307,22,"100,000",21,2019,숭인로 50
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202307,7,"124,000",21,2019,고덕로 333
서울특별시 강동구 암사동,675,675,0,힐스테이트 강동 리버뷰,84.9979,202306,27,"122,700",21,2019,올림픽로91길 30
서울특별시 동대문구 휘경동,372,372,0,휘경SK뷰,59.39,202306,15,"84,000",21,2019,휘경로 60
서울특별시 영등포구 신길동,4955,4955,0,신길센트럴아이파크,59.98,202306,13,"94,800",21,2019,가마산로 426
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.046,202305,30,"165,000",21,2019,고덕로 333
서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,49.68,202305,12,"98,000",21,2019,양재대로 1650
서울특별시 동대문구 답십리동,1013,1013,0,래미안미드카운티,84.99,202304,30,"106,000",21,2019,답십리로 141
서울특별시 강동구 고덕동,693,693,0,고덕그라시움,84.244,202304,16,"157,000",21,2019,고덕로 333
서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,76.1709,202304,12,"249,000",21,2019,삼성로 11
