pid,hid,housenum,p20ans,p21ans,p20area,p20area_siz,p20hhldsiz,p20gender,p20age1,p20school,p20mar,p20income1,p20job1,p20job2,p20relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p20d25040,p20d25041,p20d25042,p20d25043,p20d25044,p20d25045,p20d25046,p20d25047,p20d25048,p20d25049,p20d25050,p20d25051,p20d25052,p20d25053,p20d25054,p20d25055,p20d25056,p20d25057,p20d25058,p20d25059,p20d25060,pc_ability,p20d25061,p20d25062,p20d25063,p20d25064,p20d25065,p20d25066,p20d25067,p20d25068,p20d25070,p20d25071,p20d25072,p20d25073,p20d25074,p20d25075,p20d25076,p20d25077,p20d25078,p20d25079,p20d25080,p20d25081,p20d25082,p20d25083,p20d25084,p20d25085,p20d25086,smart_ability,p20h01001,p20h01002,p20h01003,p20h01004,p20h01005,p20h01006,p20h01007,p20h01008,p20h01009,p20h01010,esteem
109850004,1098500,4,1,1,8,1,3,2,18,4,1,1,2, ,2,1,5,5,1,7,7,7,7,3,3,3,3,3,4,4,3,3,3,4,4,3,3,4,4,3,5,5,4,4,4,3,3,3,3,3.619047619,5,4,4,5,5,4,3,3,4,3,3,4,3,3,5,4,4,5,4,4,4,3,4,4,3,3.88,4,3,1,3,1,4,3,3,1,1,35
109860001,1098600,1,1,1,1,1,2,1,32,5,2,8,1,1,1,1,5,5,1,6,6,6,6,4,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,4,5,5,4,5,4,3,3,3,4,4.19047619,5,5,4,5,5,4,5,4,5,4,5,5,4,4,5,4,5,4,4,3,3,3,4,4,3,4.24,3,4,1,3,1,3,4,3,1,1,35
109860002,1098600,2,1,1,1,1,2,2,30,5,2,6,1,1,1,1,6,4,1,6,6,6,6,4,4,4,4,4,3,3,3,3,4,4,3,3,5,5,4,4,5,4,5,4,3,3,3,3,3,3.666666667,5,4,5,4,5,4,3,3,4,3,5,4,3,3,5,5,4,5,4,4,5,3,4,4,4,4.08,3,3,1,3,1,3,4,3,1,1,34
109900001,1099000,1,1,1,4,1,1,1,34,5,1,9,1,1,2,1,1,9,1,1,6,5,1,9,4,5,9,6.75,4,5,4,5,5,4,5,4,5,5,3,4,5,5,5,5,4,5,4,4,3,4.428571429,5,4,5,5,4,5,4,5,4,4,5,5,4,5,4,5,5,5,4,5,4,5,5,4,5,4.6,2,1,2,2,3,2,3,2,3,3,22
109910001,1099100,1,1,1,4,1,2,1,36,5,2,9,1,1,2,1,1,9,2, , , , ,0,0,0,0,0,5,5,4,5,5,4,4,5,5,4,4,4,5,4,4,5,3,2,3,3,2,4.047619048,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,4,5,5,4,4,5,4,3,2,4.52,3,2,2,2,1,4,3,4,2,2,28
109910002,1099100,2,1,1,4,1,2,2,36,5,2,9,1,1,2,1,1,9,1,1,9,7,9,9,1,3,1,3.5,3,2,4,4,5,4,4,5,5,4,3,4,5,4,3,3,2,2,3,2,2,3.476190476,5,5,5,5,5,5,4,5,5,4,5,5,3,2,5,3,3,2,5,4,3,2,1,2,2,3.8,3,3,4,3,2,2,3,2,3,4,24
109920001,1099200,1,1,1,4,1,3,1,53,4,2,9,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,2,3,4,5,3,3,5,3,3,3,5,4,2,3,2,3,2,1,2,2.904761905,5,5,5,5,5,5,5,5,4,5,5,4,3,4,5,4,3,3,5,4,3,2,1,1,1,3.88,3,2,1,4,2,3,4,3,2,2,31
109920002,1099200,2,1,1,4,1,3,2,52,4,2,5,1,1,1,1,2,8,1,4,7,9,9,6,3,1,1,2.75,2,2,3,4,4,5,4,3,5,4,3,3,5,4,3,3,2,3,2,1,1,3.142857143,5,5,5,5,5,5,5,5,5,4,5,4,3,3,5,3,4,3,5,4,3,2,1,1,1,3.84,3,4,1,3,2,4,3,4,3,2,30
109920003,1099200,3,1,1,4,1,3,1,26,5,1,5,1,1,1,1,1,9,1,3,9,9,9,7,1,1,1,2.5,5,3,5,5,5,5,5,5,5,4,4,4,5,4,4,3,4,5,4,5,4,4.428571429,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,4,4.8,3,4,1,3,2,4,3,4,2,2,31
109930001,1099300,1,1,1,4,1,3,1,51,4,2,9,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,3,3,4,4,5,4,3,5,4,4,5,5,4,5,4,4,4,5,4,5,4.238095238,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,4,4,5,4,5,5,4.72,3,1,2,1,2,3,4,3,2,2,26
109930002,1099300,2,1,1,4,1,3,2,51,4,2,1,2, ,2,1,1,9,1,7,7,9,9,3,3,1,1,2,2,1,3,4,5,4,3,2,5,4,3,3,5,4,3,2,3,2,1,1,1,2.904761905,5,5,5,5,5,5,5,5,4,4,5,4,3,2,5,4,3,3,5,3,2,1,1,1,1,3.64,3,4,2,3,2,3,2,4,2,1,29
109930003,1099300,3,1,1,4,1,3,1,21,5,1,1,2, ,2,1,1,9,1,2,3,7,3,8,7,3,7,6.25,5,4,4,5,5,5,4,4,5,4,5,4,5,4,4,3,3,4,5,5,4,4.333333333,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,4,4.72,2,3,1,4,2,3,3,4,2,3,28
109940001,1099400,1,1,1,4,1,3,1,51,5,2,12,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,5,3,4,5,5,5,4,3,5,4,4,4,5,4,4,4,3,5,4,4,4,4.19047619,5,5,5,5,5,5,4,4,5,4,5,5,4,5,5,4,4,5,5,4,4,3,3,4,3,4.4,3,2,1,4,2,3,3,4,1,2,30
109940002,1099400,2,1,1,4,1,3,2,49,4,2,1,2, ,2,1,1,9,1,1,7,6,9,9,3,4,1,4.25,3,2,3,4,5,5,4,3,5,5,4,4,5,4,4,3,2,2,1,2,1,3.380952381,5,5,5,5,5,5,4,4,5,4,5,4,4,3,5,4,4,3,5,4,3,2,1,2,2,3.92,2,2,1,3,2,4,3,4,2,2,28
109940003,1099400,3,1,1,4,1,3,2,21,5,1,1,2, ,2,1,1,9,1,2,7,7,7,8,3,3,3,4.25,5,5,4,5,5,5,5,5,5,4,4,5,5,4,4,5,4,3,3,4,3,4.380952381,5,5,5,5,5,5,5,5,5,4,5,4,3,4,4,4,3,4,5,4,5,3,2,2,2,4.12,3,2,1,3,2,4,2,4,2,1,29
109950001,1099500,1,1,1,4,1,2,1,52,4,2,8,1,1,1,1,2,8,1,7,8,7,9,3,2,3,1,2.25,3,2,3,4,4,3,1,2,4,3,2,3,4,4,3,3,4,3,3,2,3,3,5,5,5,4,2,2,3,4,2,2,3,3,2,3,4,2,3,2,4,2,3,3,2,3,3,3.04,2,1,3,2,3,2,1,2,3,3,19
109950002,1099500,2,1,1,4,1,2,2,51,4,2,1,2, ,1,1,1,9,1,1,9,9,6,9,1,1,4,3.75,1,1,1,2,3,3,1,1,2,2,3,2,3,1,1,1,1,2,1,2,1,1.666666667,5,5,5,5,2,2,3,4,3,2,4,3,4,4,3,2,2,2,4,1,1,1,1,2,4,2.96,2,1,4,3,1,2,1,2,1,3,23
109960001,1099600,1,1,1,4,1,3,1,42,4,2,7,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,5,4,4,5,4,5,4,3,5,4,4,4,5,5,4,4,4,5,4,4,5,4.333333333,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,4,5,5,4.76,3,4,2,3,1,3,2,4,2,2,29
109960002,1099600,2,1,1,4,1,3,2,41,4,2,5,1,1,1,1,2,8,1,4,3,5,4,6,7,5,6,6,3,4,3,4,5,4,2,3,5,5,4,3,5,5,5,4,4,5,4,4,3,4,5,5,5,5,5,5,4,4,4,3,5,5,4,4,5,4,5,4,5,5,4,4,3,4,3,4.36,3,3,1,3,2,3,4,3,1,1,33
109960003,1099600,3,1,1,4,1,3,1,11,2,1,1,2, ,1,1,2,8,2, , , , ,0,0,0,0,0,3,4,3,4,5,5,4,4,1,1,2,2,4,4,3,3,2,3,2,3,2,3.047619048,5,5,5,5,5,4,4,4,5,3,1,1,2,1,4,3,3,2,5,4,3,2,1,2,2,3.24, , , , , , , , , , ,#VALUE!
109970001,1099700,1,1,1,4,1,3,1,51,5,2,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,3,3,4,5,3,3,4,3,3,2,4,3,3,2,1,1,2,1,1,2.619047619,5,5,5,5,5,5,4,4,5,4,4,3,3,2,4,3,3,2,5,3,2,2,1,2,1,3.48,2,2,3,2,2,3,2,4,3,2,22
109970002,1099700,2,1,1,4,1,3,2,50,4,2,5,1,1,2,1,1,9,1,4,9,9,4,6,1,1,6,3.5,1,1,3,4,4,5,3,2,5,3,2,2,5,3,2,2,1,1,1,1,1,2.476190476,5,5,5,5,5,5,4,4,5,4,5,4,2,2,5,3,2,2,5,3,1,1,1,1,1,3.4,1,2,2,3,2,3,2,4,2,2,24
109970003,1099700,3,1,1,4,1,3,2,22,5,1,1,2, ,2,1,1,9,1,1,6,7,7,9,4,3,3,4.75,4,4,5,5,5,5,5,4,5,4,3,3,5,5,4,4,3,5,4,4,3,4.238095238,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,4,3,3,2,2,4.4,4,3,2,4,2,4,3,4,3,1,31
110020001,1100200,1,1,1,8,1,3,1,60,4,2,7,1,2,2,2, ,0,2, , , , ,0,0,0,0,0,3,4,2,4,5,4,4,4,4,2,4,4,2,1,1,2,2,1,2,2,1,2.761904762,5,5,5,5,5,5,5,4,4,4,4,3,4,4,1,1,1,1,5,2,4,1,1,4,1,3.36,3,4,2,3,2,3,3,1,1,1,34
110020002,1100200,2,1,1,8,1,3,2,58,4,2,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,2,2,4,5,4,2,4,2,2,2,2,1,1,1,1,1,1,1,1,2.238095238,5,5,5,5,5,5,5,5,5,4,4,2,2,3,2,1,1,2,5,2,4,2,1,4,4,3.52,4,3,2,3,3,3,2,3,1,2,29
110020003,1100200,3,1,1,8,1,3,2,28,5,1,6,1,1,2,1,2,8,1,2,5,5,5,8,5,5,5,5.75,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,3,4.619047619,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4.8,4,4,1,4,2,4,3,2,1,1,37
110030001,1100300,1,1,1,1,1,3,1,43,5,2,11,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,5,5,4,4,5,5,4,4,5,5,4,4,3,4,3,3,3,4.095238095,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,4,4,4,3,4,3,3,3,3,4.32,3,2,1,3,2,3,3,2,1,3,30
110030002,1100300,2,1,1,1,1,3,2,43,4,2,3,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,4,4,4,3,3,4,4,3,3,4,4,3,3,3,3,2,2,2,3.19047619,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,3,3,2,2,1,1,3.24,3,2,2,3,2,3,2,2,1,3,28
110030003,1100300,3,1,1,1,1,3,1,16,4,1,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,5,5,4,5,5,5,4,4,2,2,3,4,4,4,4,4,4,5,3,3,3,3.904761905,5,5,5,5,5,5,5,5,5,4,3,3,4,5,5,5,5,5,4,5,5,5,4,4,4,4.6,3,2,2,3,2,3,3,2,1,3,29
110030004,1100300,4,1,1,1,1,3,2,14,3,1,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,2,2,3,3,4,4,4,4,3,4,3,3,3,3.428571429,4,4,4,4,4,4,4,4,4,3,2,2,3,3,4,4,4,4,4,3,3,3,2,2,2,3.36,3,2,2,3,2,3,3,3,2,2,28
110040001,1100400,1,1,1,8,1,3,1,44,4,2,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,2,2,2,3.523809524,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,3,4,3,3,3,3,2,2,3.48,3,2,2,3,2,2,1,2,1,2,27
110040002,1100400,2,1,1,8,1,3,2,43,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,3,2,3,2,2,2,3.238095238,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,2,2,2,3.36,3,2,1,3,2,2,2,2,1,3,28
110040003,1100400,3,1,1,8,1,3,1,14,3,1,1,2, ,2,1,2,8,1,2,2,6,6,8,8,4,4,6,5,5,5,5,5,5,4,4,2,2,4,4,4,4,4,4,3,3,2,2,2,3.714285714,5,5,5,5,5,5,5,5,5,4,3,3,3,4,5,5,5,4,4,4,4,4,4,4,3,4.32,3,2,1,2,3,2,2,3,1,3,25
110040004,1100400,4,1,1,8,1,3,2,12,2,1,1,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,2,2,3,3,4,4,4,4,2,4,3,3,2,3.333333333,5,5,5,5,5,5,5,5,5,4,2,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3.92, , , , , , , , , , ,#VALUE!
110050001,1100500,1,1,1,8,1,3,1,51,4,2,7,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,3,4,3,4,4,4,4,3,4,4,4,3,4,4,3,3,3,3,2,2,2,3.333333333,4,4,4,4,4,4,4,4,4,3,3,3,3,2,4,4,3,3,3,2,3,2,2,1,1,3.12,3,2,1,3,2,3,2,2,1,3,29
110050002,1100500,2,1,1,8,1,3,2,46,4,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,4,4,3,4,4,4,3,3,4,4,3,3,4,3,3,3,2,2,2,2,2,3.142857143,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,2,2,2,3,2,1,1,1,2.92,3,2,2,3,2,2,3,2,1,3,28
110050003,1100500,3,1,1,8,1,3,1,18,4,1,1,2, ,2,1,2,8,1,2,2,5,4,8,8,5,6,6.75,5,5,5,5,5,4,4,4,3,3,4,4,4,4,4,4,5,5,3,3,3,4.095238095,5,5,5,5,5,5,5,5,5,4,3,3,4,4,5,5,5,4,4,4,4,4,3,3,3,4.28,3,2,1,2,3,2,2,2,1,3,26
110050004,1100500,4,1,1,8,1,3,2,15,3,1,1,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,2,2,4,3,4,4,4,3,3,2,2,2,2,3.19047619,4,4,4,4,4,4,4,4,4,3,2,2,4,3,4,3,3,3,3,3,4,2,2,2,2,3.24,3,2,1,3,2,3,3,2,1,3,30
110060001,1100600,1,1,1,8,1,2,1,69,5,2,8,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,4,1,1,1,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.523809524,5,5,5,5,5,4,1,1,4,4,1,1,2,2,1,1,1,1,4,2,4,2,1,1,1,2.56,3,3,3,3,3,2,1,3,3,3,22
110060002,1100600,2,1,1,8,1,2,2,66,4,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1.72,2,3,3,2,3,2,1,3,4,2,20
110070001,1100700,1,1,1,8,1,3,1,48,4,2,7,1,1,2,1,2,8,1,4,5,5,5,6,5,5,5,5.25,4,4,2,5,4,4,3,3,4,5,4,3,5,4,4,4,4,4,5,4,3,3.904761905,4,4,4,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,4,4,3,3,3,4.36,2,1,3,2,3,2,2,3,2,3,20
110070002,1100700,2,1,1,8,1,3,2,46,4,2,5,1,1,2,2, ,0,1,4,4,4,4,6,6,6,6,6,3,3,4,5,5,4,3,3,4,4,3,3,5,5,4,4,3,3,4,3,3,3.714285714,5,5,5,5,4,5,5,5,5,4,5,4,3,3,5,5,5,5,3,3,3,4,3,4,4,4.28,3,2,2,2,3,2,2,3,2,2,24
110070003,1100700,3,1,1,8,1,3,2,17,4,1,1,2, ,2,2, ,0,1,2,4,4,5,8,6,6,5,6.25,5,5,4,5,5,5,5,4,2,2,4,4,5,5,5,5,4,3,4,4,4,4.238095238,5,5,5,5,5,5,5,5,5,4,2,2,3,3,5,5,5,5,4,4,4,5,4,4,4,4.32,2,2,1,2,3,2,2,3,2,2,24
110080001,1100800,1,1,0,8,1,2,1,66,4,2,7,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,2,3,3,3,2,2,3,3,3,2,3,3,2,2,2,1,1,1,1,2.285714286,4,4,4,4,3,2,2,3,3,2,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,2.36,2,2,1,2,3,2,2,1,1,2,27
110080002,1100800,2,1,0,8,1,2,2,61,4,2,7,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,3,3,2,1,3,3,3,1,3,2,3,2,1,1,1,1,1,2.19047619,4,4,4,3,3,3,3,4,3,2,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,2.44,2,2,1,3,2,3,1,2,1,2,28
110090001,1100900,1,1,1,8,1,2,1,64,5,2,12,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,3,4,3,4,4,4,2,2,3,3,3,3,4,4,4,4,2,2,3,2,2,3.095238095,5,5,5,4,4,3,3,3,4,2,3,3,3,2,2,2,3,2,3,3,2,1,1,1,1,2.8,2,2,3,3,3,2,1,2,4,2,21
110090002,1100900,2,1,1,8,1,2,2,61,5,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,3,4,3,3,4,4,2,2,3,3,3,2,4,3,3,3,2,2,2,2,2,2.80952381,4,4,4,3,3,3,4,3,3,2,3,3,3,2,4,4,2,2,2,2,3,2,1,1,1,2.72,2,2,2,3,3,2,1,2,3,3,22
110100001,1101000,1,1,1,8,1,3,1,60,4,2,5,1,1,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,3,3,2,3,4,4,4,3,1,1,2,4,2,1,1,1,2,1,1,1,1,2.142857143,4,5,5,5,5,4,4,4,3,3,1,1,3,3,1,1,1,1,4,1,4,1,1,3,3,2.84,2,3,3,3,3,3,3,2,2,2,27
110100002,1101000,2,1,1,8,1,3,2,59,4,2,3,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,2,3,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1.761904762,4,4,4,4,4,2,2,3,2,2,3,3,2,2,2,2,1,1,2,1,1,1,1,1,1,2.2,3,2,1,3,2,2,2,2,1,3,28
110100003,1101000,3,1,1,8,1,3,1,33,5,1,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,4,4,4,4,4,4.571428571,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4.8,3,2,1,3,2,3,3,2,1,3,30
110100004,1101000,4,1,1,8,1,3,1,30,4,1,7,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,3,3.714285714,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,4,4,4,4,4,3,3,3,3,4.04,3,2,1,3,2,2,3,2,1,3,29
110110001,1101100,1,1,1,8,1,2,1,65,4,2,11,1,2,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,2,3,3,2,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,1.904761905,3,3,3,3,3,2,3,3,3,1,3,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1.92,2,2,3,2,3,2,1,2,3,2,21
110110002,1101100,2,1,1,8,1,2,2,61,5,2,3,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,3,4,2,3,4,4,2,2,3,3,3,2,4,4,4,3,2,2,2,2,2,2.857142857,4,4,4,4,4,3,3,4,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2.84,3,2,1,3,3,2,1,2,3,2,25
110120001,1101200,1,1,0,8,1,2,1,68,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,3,3,3,3,3,2,2,2,1,1,1,3,3,2,2,1,1,1,1,1,1.952380952,4,4,4,3,3,3,3,2,3,2,2,2,1,1,2,2,2,2,2,3,2,1,1,1,1,2.24,2,2,3,3,4,1,2,2,4,3,19
110120002,1101200,2,1,0,8,1,2,2,67,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,2,3,2,3,3,3,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1.761904762,3,3,3,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1.84,2,2,3,3,3,2,1,2,4,2,21
110130001,1101300,1,1,1,8,1,3,1,77,4,2,4,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.095238095,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,2,2,2,3,3,2,3,3,2,2,25
110130002,1101300,2,1,1,8,1,3,2,74,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.28,2,2,3,3,2,2,2,3,3,2,23
110130003,1101300,3,1,1,8,1,3,1,46,4,1,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,4,4,5,5,3,3,4,4,3,3,5,5,5,5,4,3,3,3,2,3.761904762,5,5,5,5,4,4,5,4,5,3,4,3,3,3,5,5,5,5,4,4,5,5,5,2,3,4.24,2,2,3,2,3,2,2,3,3,2,21
110140001,1101400,1,1,1,8,1,2,1,71,4,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1.238095238,3,3,1,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.4,2,2,1,2,3,2,3,2,3,2,25
110140002,1101400,2,1,1,8,1,2,2,71,4,2,4,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.047619048,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.52,2,2,2,3,3,2,3,3,2,2,25
110220001,1102200,1,1,1,1,1,2,1,60,5,2,9,1,1,2,1,1,9,1,4,5,5,6,6,5,5,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,1,3.333333333,4,3,5,4,5,4,5,4,4,3,4,5,4,3,5,3,4,5,4,3,4,3,4,2,1,3.8,3,4,2,3,1,3,2,3,1,2,31
110220002,1102200,2,1,1,1,1,2,2,57,5,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,3,5,4,5,3,4,3,4,3,4,3,5,4,5,3,4,3,2,3,2,1,3.476190476,4,3,4,3,2,4,5,2,2,1,4,5,2,1,4,5,3,4,3,2,3,4,1,2,1,2.96,4,3,1,3,1,3,4,2,1,2,35
110230001,1102300,1,1,1,8,1,2,1,60,5,2,10,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,2,1,3,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1.571428571,3,4,5,3,2,1,2,1,4,1,2,1,2,1,2,1,2,1,3,1,2,1,2,3,1,2.04,2,1,2,3,2,3,2,3,1,2,26
110230002,1102300,2,1,1,8,1,2,2,60,4,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,2,3,3,1,2,1,2,1,2,4,2,1,2,1,2,1,2,1,1.761904762,5,4,5,4,3,1,2,1,4,1,2,1,2,1,2,1,2,1,4,1,2,1,2,1,2,2.2,2,3,1,2,1,2,3,2,1,2,30
110240001,1102400,1,1,0,1,1,3,1,40,5,2,9,1,1,1,1,1,9,1,1,4,3,4,9,6,7,6,7,3,4,3,1,5,2,4,2,4,2,1,4,5,3,2,4,2,1,5,3,1,2.904761905,4,3,5,4,3,2,4,1,3,2,5,3,2,4,5,3,2,1,4,2,3,4,3,2,1,3,3,4,4,2,3,1,3,2,1,3,25
110240002,1102400,2,1,0,1,1,3,2,38,5,2,7,1,1,1,1,1,9,1,1,4,5,2,9,6,5,8,7,3,2,4,5,3,2,4,3,2,1,4,2,5,3,2,4,5,3,2,2,1,2.952380952,4,3,5,4,3,2,1,5,3,2,4,3,2,1,5,4,3,2,1,4,3,2,1,5,2,2.96,3,4,3,2,1,3,2,4,1,3,27
110250001,1102500,1,1,0,8,1,2,1,56,5,2,10,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,3,3,4,3,5,4,3,4,3,4,3,4,5,4,5,5,3,4,5,4,3,3.857142857,5,4,5,3,4,3,2,4,4,2,3,4,3,2,4,3,2,3,4,3,5,4,2,3,2,3.32,2,3,1,3,2,3,2,4,2,1,28
110250002,1102500,2,1,0,8,1,2,2,55,5,2,1,2, ,2,1,1,9,2, , , , ,0,0,0,0,0,2,2,1,2,3,3,2,1,2,1,2,1,3,2,1,2,3,1,2,1,2,1.857142857,4,5,4,5,3,2,3,2,2,1,3,2,1,2,3,1,2,3,5,2,4,1,2,3,1,2.64,2,3,2,3,2,3,4,3,2,1,30
110260001,1102600,1,1,0,8,1,3,1,40,5,2,9,1,1,1,1,1,9,1,2,4,6,6,8,6,4,4,5.5,3,4,2,4,2,1,4,3,5,2,3,1,5,3,2,4,2,4,1,5,2,2.952380952,4,5,3,2,1,5,3,4,1,4,3,5,2,4,3,2,4,2,5,3,2,4,2,4,1,3.12,3,2,4,2,1,3,2,1,3,1,27
110260002,1102600,2,1,0,8,1,3,2,39,5,2,7,1,1,1,1,1,9,1,4,2,5,6,6,8,5,4,5.75,3,2,5,3,1,4,3,1,5,3,2,3,5,3,1,4,2,2,1,4,1,2.761904762,4,5,4,3,2,5,3,2,3,1,5,3,2,4,5,3,2,5,3,4,2,1,5,3,1,3.2,3,2,4,2,1,3,4,2,1,2,29
110330001,1103300,1,1,1,8,1,3,1,70,4,2,8,1,1,2,1,3,7,1,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,5,4,4,4,3,3,4,4,4,4,4,4,4,3.952380952,4,5,5,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4.36,3,3,1,3,3,3,3,3,1,1,31
110330002,1103300,2,1,1,8,1,3,2,65,4,2,1,2, ,2,1,4,6,1,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,1,1,1,2.428571429,4,3,4,4,4,4,4,3,4,4,4,3,3,4,1,1,1,1,4,4,4,3,3,4,4,3.28,3,3,1,2,3,3,3,3,2,1,29
110330003,1103300,3,1,1,8,1,3,2,37,5,1,8,1,1,2,1,4,6,1,4,4,4,4,6,6,6,6,6,4,5,4,4,4,5,5,4,4,5,5,4,4,5,5,5,5,5,4,4,4,4.476190476,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,5,5,5,5,4.4,3,3,1,3,3,3,3,2,1,1,32
